1, extreme_hills, still_life:alpine_heathlands, MONSTER, minecraft:spider, 80, 4, 4
4676, savanna, still_life:savanna_highlands, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4677, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider, 80, 4, 4
4678, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 80, 4, 4
4679, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 10, 1, 1
4680, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
4681, savanna, minecraft:savanna_plateau, MONSTER, minecraft:creeper, 80, 4, 4
4682, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime, 80, 4, 4
4683, savanna, minecraft:savanna_plateau, MONSTER, minecraft:enderman, 5, 1, 4
4684, savanna, minecraft:savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
4685, savanna, minecraft:savanna_plateau, CREATURE, minecraft:sheep, 12, 4, 4
4686, savanna, minecraft:savanna_plateau, CREATURE, minecraft:pig, 10, 4, 4
4687, savanna, minecraft:savanna_plateau, CREATURE, minecraft:chicken, 10, 4, 4
4688, savanna, minecraft:savanna_plateau, CREATURE, minecraft:cow, 10, 4, 4
4689, savanna, minecraft:savanna_plateau, CREATURE, minecraft:horse, 10, 2, 6
4690, savanna, minecraft:savanna_plateau, CREATURE, minecraft:donkey, 10, 1, 1
4691, savanna, minecraft:savanna_plateau, CREATURE, minecraft:llama, 10, 4, 4
4692, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:budgerigar, 10, 2, 5
4693, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:cassowary, 10, 2, 5
4694, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:cockatoo, 10, 2, 5
4695, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:crane, 10, 2, 5
4696, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:gouldianfinch, 10, 2, 5
4697, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:hummingbird, 20, 2, 5
4698, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:kookaburra, 10, 2, 5
4699, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:ostrich, 10, 2, 5
4700, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:peafowl, 10, 2, 5
4701, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:pigeon, 12, 2, 5
4702, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:roadrunner, 10, 2, 5
4703, savanna, minecraft:savanna_plateau, CREATURE, epichunt:goat, 10, 1, 3
4705, savanna, minecraft:savanna_plateau, CREATURE, epichunt:owl, 12, 1, 2
4706, savanna, minecraft:savanna_plateau, AMBIENT, minecraft:bat,80, 8, 8
4707, savanna, minecraft:savanna_plateau, AMBIENT, epichunt:kestrel, 10, 1, 1
4708, savanna, minecraft:savanna_plateau, AMBIENT, epichunt:eagle, 10, 1, 1
4709, savanna, minecraft:savanna_plateau, AMBIENT, epichunt:hawk, 10, 1, 1
4710, savanna, minecraft:savanna_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4711, savanna, minecraft:savanna_plateau, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4712, savanna, minecraft:savanna_plateau, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4713, savanna, minecraft:savanna_plateau, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4714, savanna, minecraft:savanna_plateau, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4723, savanna, minecraft:savanna_plateau, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4724, river, still_life:savanna_river, MONSTER, minecraft:drowned, 10, 1, 2
4725, river, still_life:savanna_river, MONSTER, minecraft:spider, 80, 4, 4
4726, river, still_life:savanna_river, MONSTER, minecraft:zombie, 80, 4, 4
4727, river, still_life:savanna_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
4728, river, still_life:savanna_river, MONSTER, minecraft:skeleton, 80, 4, 4
4729, river, still_life:savanna_river, MONSTER, minecraft:creeper, 80, 4, 4
4730, river, still_life:savanna_river, MONSTER, minecraft:slime, 80, 4, 4
4731, river, still_life:savanna_river, MONSTER, minecraft:enderman, 5, 1, 4
4732, river, still_life:savanna_river, MONSTER, minecraft:witch, 5, 1, 1
4733, river, still_life:savanna_river, CREATURE, minecraft:sheep, 12, 4, 4
4734, river, still_life:savanna_river, CREATURE, minecraft:pig, 10, 4, 4
4735, river, still_life:savanna_river, CREATURE, minecraft:chicken, 10, 4, 4
4736, river, still_life:savanna_river, CREATURE, minecraft:cow, 10, 4, 4
4737, river, still_life:savanna_river, CREATURE, minecraft:horse, 10, 2, 6
4738, river, still_life:savanna_river, CREATURE, minecraft:donkey, 10, 1, 1
4739, river, still_life:savanna_river, CREATURE, exoticbirds:duck, 10, 2, 5
4740, river, still_life:savanna_river, CREATURE, exoticbirds:flamingo, 10, 2, 5
4741, river, still_life:savanna_river, CREATURE, exoticbirds:gull, 12, 2, 5
4742, river, still_life:savanna_river, CREATURE, exoticbirds:heron, 10, 2, 5
4743, river, still_life:savanna_river, CREATURE, exoticbirds:hummingbird, 20, 2, 5
4744, river, still_life:savanna_river, CREATURE, exoticbirds:kingfisher, 10, 2, 5
4745, river, still_life:savanna_river, CREATURE, exoticbirds:pelican, 10, 2, 5
4746, river, still_life:savanna_river, CREATURE, exoticbirds:pigeon, 12, 2, 5
4747, river, still_life:savanna_river, CREATURE, exoticbirds:swan, 10, 2, 5
4748, river, still_life:savanna_river, CREATURE, epichunt:goat, 10, 1, 3
4749, river, still_life:savanna_river, CREATURE, epichunt:beaver, 10, 1, 3
4750, river, still_life:savanna_river, CREATURE, epichunt:duck,0, 1, 3
4751, river, still_life:savanna_river, CREATURE, epichunt:drake,0, 1, 3
4752, river, still_life:savanna_river, CREATURE, epichunt:goose, 10, 2, 4
4754, river, still_life:savanna_river, CREATURE, epichunt:white_stork, 12, 2, 2
4755, river, still_life:savanna_river, CREATURE, epichunt:common_crane, 12, 2, 2
4756, river, still_life:savanna_river, CREATURE, epichunt:loon, 12, 2, 4
4757, river, still_life:savanna_river, CREATURE, epichunt:owl, 12, 1, 2
4758, river, still_life:savanna_river, AMBIENT, minecraft:bat,80, 8, 8
4759, river, still_life:savanna_river, AMBIENT, epichunt:kestrel, 10, 1, 1
4760, river, still_life:savanna_river, AMBIENT, epichunt:eagle, 10, 1, 1
4761, river, still_life:savanna_river, AMBIENT, epichunt:hawk, 10, 1, 1
4762, river, still_life:savanna_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4763, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4764, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4765, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4766, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4767, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4768, river, still_life:savanna_river, WATER_AMBIENT, epichunt:carp,10, 3, 5
4769, river, still_life:savanna_river, WATER_AMBIENT, epichunt:eel,10, 1, 3
4770, river, still_life:savanna_river, WATER_AMBIENT, epichunt:perches,10, 3, 5
4771, river, still_life:savanna_river, WATER_AMBIENT, epichunt:pikefish,10, 3, 5
4772, river, still_life:savanna_river, WATER_AMBIENT, epichunt:roach,10, 3, 5
4773, river, still_life:savanna_river, WATER_AMBIENT, epichunt:zander,10, 3, 5
4774, river, still_life:savanna_river, WATER_AMBIENT, epichunt:trout,10, 3, 5
4775, river, still_life:savanna_river, WATER_AMBIENT, epichunt:catfish,10, 1, 1
4776, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4777, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4778, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4779, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:rainbow_trout, 10, 2, 4
4780, river, still_life:savanna_river, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4781, none, still_life:scorched_caves, MONSTER, minecraft:spider, 80, 4, 4
4782, none, still_life:scorched_caves, MONSTER, minecraft:zombie, 80, 4, 4
4783, none, still_life:scorched_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
4784, none, still_life:scorched_caves, MONSTER, minecraft:skeleton, 80, 4, 4
4785, none, still_life:scorched_caves, MONSTER, minecraft:creeper, 80, 4, 4
4786, none, still_life:scorched_caves, MONSTER, minecraft:slime, 80, 4, 4
4787, none, still_life:scorched_caves, MONSTER, minecraft:enderman, 5, 1, 4
4788, none, still_life:scorched_caves, MONSTER, minecraft:witch, 5, 1, 1
4789, none, still_life:scorched_caves, CREATURE, minecraft:sheep, 12, 4, 4
4790, none, still_life:scorched_caves, CREATURE, minecraft:pig, 10, 4, 4
4791, none, still_life:scorched_caves, CREATURE, minecraft:chicken, 10, 4, 4
4792, none, still_life:scorched_caves, CREATURE, minecraft:cow, 10, 4, 4
4793, none, still_life:scorched_caves, CREATURE, minecraft:horse, 10, 2, 6
4794, none, still_life:scorched_caves, CREATURE, minecraft:donkey, 10, 1, 1
4795, none, still_life:scorched_caves, CREATURE, exoticbirds:pigeon, 12, 2, 5
4796, none, still_life:scorched_caves, CREATURE, epichunt:goat, 10, 1, 3
4798, none, still_life:scorched_caves, CREATURE, epichunt:owl, 12, 1, 2
4799, none, still_life:scorched_caves, AMBIENT, minecraft:bat,80, 8, 8
4800, none, still_life:scorched_caves, AMBIENT, epichunt:kestrel, 10, 1, 1
4801, none, still_life:scorched_caves, AMBIENT, epichunt:eagle, 10, 1, 1
4802, none, still_life:scorched_caves, AMBIENT, epichunt:hawk, 10, 1, 1
4803, none, still_life:scorched_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4804, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4805, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4806, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4807, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4808, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4817, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4818, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4819, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4820, none, still_life:scorched_caves, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4821, desert, still_life:semiarid_desert, MONSTER, minecraft:spider, 80, 4, 4
4822, desert, still_life:semiarid_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
4823, desert, still_life:semiarid_desert, MONSTER, minecraft:skeleton, 80, 4, 4
4824, desert, still_life:semiarid_desert, MONSTER, minecraft:creeper, 80, 4, 4
4825, desert, still_life:semiarid_desert, MONSTER, minecraft:slime, 80, 4, 4
4826, desert, still_life:semiarid_desert, MONSTER, minecraft:enderman, 5, 1, 4
4827, desert, still_life:semiarid_desert, MONSTER, minecraft:witch, 5, 1, 1
4828, desert, still_life:semiarid_desert, MONSTER, minecraft:husk, 80, 4, 4
4829, desert, still_life:semiarid_desert, CREATURE, minecraft:rabbit, 10, 2, 3
4830, desert, still_life:semiarid_desert, CREATURE, minecraft:camel, 10, 1, 3
4831, desert, still_life:semiarid_desert, CREATURE, exoticbirds:pigeon, 12, 2, 5
4832, desert, still_life:semiarid_desert, CREATURE, epichunt:goat, 10, 1, 3
4834, desert, still_life:semiarid_desert, CREATURE, epichunt:owl, 12, 1, 2
4835, desert, still_life:semiarid_desert, AMBIENT, minecraft:bat,80, 8, 8
4836, desert, still_life:semiarid_desert, AMBIENT, epichunt:kestrel, 10, 1, 1
4837, desert, still_life:semiarid_desert, AMBIENT, epichunt:eagle, 10, 1, 1
4838, desert, still_life:semiarid_desert, AMBIENT, epichunt:hawk, 10, 1, 1
4839, desert, still_life:semiarid_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4840, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4841, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4842, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4843, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4844, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4853, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4854, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4855, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4856, desert, still_life:semiarid_desert, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4857, none, still_life:shrub_steppe, MONSTER, minecraft:spider, 80, 4, 4
4858, none, still_life:shrub_steppe, MONSTER, minecraft:zombie, 80, 4, 4
4859, none, still_life:shrub_steppe, MONSTER, minecraft:zombie_villager, 10, 1, 1
4860, none, still_life:shrub_steppe, MONSTER, minecraft:skeleton, 80, 4, 4
4861, none, still_life:shrub_steppe, MONSTER, minecraft:creeper, 80, 4, 4
4862, none, still_life:shrub_steppe, MONSTER, minecraft:slime, 80, 4, 4
4863, none, still_life:shrub_steppe, MONSTER, minecraft:enderman, 5, 1, 4
4864, none, still_life:shrub_steppe, MONSTER, minecraft:witch, 5, 1, 1
4865, none, still_life:shrub_steppe, CREATURE, minecraft:sheep, 0, 4, 4
4866, none, still_life:shrub_steppe, CREATURE, minecraft:rabbit, 10, 2, 4
4867, none, still_life:shrub_steppe, CREATURE, minecraft:pig, 0, 4, 4
4868, none, still_life:shrub_steppe, CREATURE, minecraft:chicken, 0, 4, 4
4869, none, still_life:shrub_steppe, CREATURE, minecraft:cow, 10, 4, 4
4870, none, still_life:shrub_steppe, CREATURE, minecraft:horse, 10, 2, 6
4871, none, still_life:shrub_steppe, CREATURE, minecraft:donkey, 10, 1, 1
4872, none, still_life:shrub_steppe, CREATURE, exoticbirds:pigeon, 12, 2, 5
4873, none, still_life:shrub_steppe, CREATURE, epichunt:goat, 10, 1, 3
4875, none, still_life:shrub_steppe, CREATURE, epichunt:owl, 12, 1, 2
4876, none, still_life:shrub_steppe, AMBIENT, minecraft:bat,80, 8, 8
4877, none, still_life:shrub_steppe, AMBIENT, epichunt:kestrel, 10, 1, 1
4878, none, still_life:shrub_steppe, AMBIENT, epichunt:eagle, 10, 1, 1
4879, none, still_life:shrub_steppe, AMBIENT, epichunt:hawk, 10, 1, 1
4880, none, still_life:shrub_steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4881, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4882, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4883, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4884, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4885, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4894, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4895, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4896, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4897, none, still_life:shrub_steppe, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4898, the_end, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
4899, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:spider, 10, 4, 4
4900, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:zombie, 25, 4, 4
4901, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
4902, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
4903, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:creeper, 80, 4, 4
4904, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:slime, 80, 4, 4
4905, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:enderman, 5, 1, 4
4906, extreme_hills, still_life:snowy_barren_peaks, MONSTER, minecraft:witch, 5, 1, 1
4907, extreme_hills, still_life:snowy_barren_peaks, CREATURE, exoticbirds:pigeon, 12, 2, 5
4908, extreme_hills, still_life:snowy_barren_peaks, CREATURE, epichunt:goat, 10, 1, 3
4910, extreme_hills, still_life:snowy_barren_peaks, CREATURE, epichunt:owl, 12, 1, 2
4911, extreme_hills, still_life:snowy_barren_peaks, AMBIENT, minecraft:bat,80, 8, 8
4912, extreme_hills, still_life:snowy_barren_peaks, AMBIENT, epichunt:kestrel, 10, 1, 1
4913, extreme_hills, still_life:snowy_barren_peaks, AMBIENT, epichunt:eagle, 10, 1, 1
4914, extreme_hills, still_life:snowy_barren_peaks, AMBIENT, epichunt:hawk, 10, 1, 1
4915, extreme_hills, still_life:snowy_barren_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4916, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4917, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4918, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4919, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4920, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4929, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4930, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4931, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4932, extreme_hills, still_life:snowy_barren_peaks, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4933, beach, minecraft:snowy_beach, MONSTER, minecraft:spider, 80, 4, 4
4934, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie, 80, 4, 4
4935, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
4936, beach, minecraft:snowy_beach, MONSTER, minecraft:skeleton, 80, 4, 4
4937, beach, minecraft:snowy_beach, MONSTER, minecraft:creeper, 80, 4, 4
4938, beach, minecraft:snowy_beach, MONSTER, minecraft:slime, 80, 4, 4
4939, beach, minecraft:snowy_beach, MONSTER, minecraft:enderman, 5, 1, 4
4940, beach, minecraft:snowy_beach, MONSTER, minecraft:witch, 5, 1, 1
4941, beach, minecraft:snowy_beach, CREATURE, exoticbirds:booby, 10, 2, 5
4942, beach, minecraft:snowy_beach, CREATURE, exoticbirds:duck, 10, 2, 5
4943, beach, minecraft:snowy_beach, CREATURE, exoticbirds:flamingo, 10, 2, 5
4944, beach, minecraft:snowy_beach, CREATURE, exoticbirds:gull, 12, 2, 5
4945, beach, minecraft:snowy_beach, CREATURE, exoticbirds:heron, 10, 2, 5
4946, beach, minecraft:snowy_beach, CREATURE, exoticbirds:pelican, 10, 2, 5
4947, beach, minecraft:snowy_beach, CREATURE, exoticbirds:penguin, 10, 2, 5
4948, beach, minecraft:snowy_beach, CREATURE, exoticbirds:pigeon, 12, 2, 5
4949, beach, minecraft:snowy_beach, CREATURE, exoticbirds:swan, 10, 2, 5
4950, beach, minecraft:snowy_beach, CREATURE, epichunt:great_auk, 12, 2, 4
4951, beach, minecraft:snowy_beach, CREATURE, epichunt:razorbill, 12, 2, 4
4952, beach, minecraft:snowy_beach, AMBIENT, minecraft:bat,80, 8, 8
4953, beach, minecraft:snowy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4954, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:atlantic_cod, 10, 1, 1
4955, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:atlantic_halibut, 10, 1, 1
4956, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:atlantic_herring, 20, 1, 6
4957, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:blackfish, 13, 1, 4
4958, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:bass, 70, 3, 5
4959, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:halibut, 70, 3, 5
4960, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:mackerel, 80, 8, 10
4961, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:herring, 80, 7, 10
4962, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:sardine, 80, 8, 10
4963, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:pollock, 70, 3, 5
4964, beach, minecraft:snowy_beach, WATER_AMBIENT, epichunt:sturgeon, 20, 1, 1
4973, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
4974, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:pacific_halibut, 10, 1, 1
4975, beach, minecraft:snowy_beach, WATER_AMBIENT, aquaculture:pink_salmon, 10, 1, 2
